,frequency,Z,phi,ReZ,ImZ
185,542.0,95.1315,-28.195,27.91727268241259,-3.9382417116117345
186,528.0,111.7,16.685000000000002,40.27351363660126,28.852935969053828
187,514.0,81.06,9.66,63.498119365445305,9.957144840416106
188,501.0,100.459,-25.07,73.70240825784316,-21.22396603288686
189,488.0,90.54,-6.98,57.06753811303041,-16.734911677517566
190,475.0,91.5015,-26.880000000000003,61.552985294814576,-30.888455186656156
191,463.0,102.795,91.785,-4.846599351655424,74.77571706693433
192,451.0,123.01,-16.740000000000002,48.08761690639487,-32.39098698562294
193,439.0,101.374,5.425000000000001,89.3901904700023,5.668221828324121
194,428.0,90.869,15.225000000000001,60.61870851887946,25.1066838371381
195,417.0,88.705,-5.32,59.506243049457716,-6.98932423942682
196,406.0,105.265,-19.87,54.1010099925724,-30.320078275431623
197,395.0,112.165,2.7,71.36933462877391,3.9949055194700227
198,385.0,104.995,1.3299999999999998,52.43255847731036,7.14363889769238
199,375.0,112.53999999999999,6.700000000000001,-1.0556281033934791,7.043537366647723
200,365.0,177.805,-45.865,-69.83914770459447,-54.65598249943986
201,356.0,80.45,32.44,15.669636529551838,20.256274309631273
202,347.0,52.36,-13.32,-5.624259371555474,-6.568955691881422
203,338.0,71.509,-16.595,57.93651630924037,-21.6449735353495
204,329.0,64.26,16.424999999999997,54.36325325500743,9.38782651710761
205,320.0,50.8055,-13.945,39.66009872286169,-4.8357064535084895
206,312.0,56.3335,-4.8149999999999995,33.07880035829034,-2.0583644780518444
207,304.0,73.6695,-26.19,54.05919907742302,-17.64472738752048
208,296.0,60.230000000000004,-9.559999999999999,39.18565880942208,-10.684583101069551
209,288.0,76.69550000000001,-16.25,46.36070209057331,-12.849450603166048
210,281.0,118.94,-38.27,20.710737137839207,-15.003672417115737
211,274.0,120.80000000000001,48.015,19.078455238042885,38.732385719221156
212,266.0,84.272,44.03,-6.258965493447977,31.977563490632726
213,260.0,92.23,4.045,37.95689123029857,4.644342398492039
214,253.0,108.30000000000001,2.7,54.16735644180025,5.076808800019709
215,246.0,130.48,-94.28999999999999,-32.436692099122574,-81.3596689389867
216,240.0,83.977,6.16,4.98093508804862,11.389797937177192
217,234.0,78.15100000000001,7.610000000000001,58.242220747212,10.457009881164193
218,228.0,97.72399999999999,-16.880000000000003,69.52421579925684,-16.735319810288058
219,222.0,63.060500000000005,-4.79,54.78773232759808,-9.066520448404724
220,216.0,94.045,-64.85,18.327633043779443,-30.66222891297727
221,210.0,112.52000000000001,19.12,58.15798016236781,21.088929460352947
222,205.0,113.66499999999999,-6.835,61.79305233850447,-13.66488201392638
223,200.0,83.595,-55.285000000000004,10.623764730161588,-27.37548301173649
224,194.0,102.4025,-44.83,41.3837995791887,-60.9244218001723
225,189.0,130.56,-62.655,44.288822441840594,-57.4203660039097
226,184.0,112.495,-41.650000000000006,67.98301916036746,-65.06396239022372
227,180.0,133.635,-42.754999999999995,-7.236714488524582,-57.45689970793813
228,175.0,114.965,31.545,-3.6575621483585192,13.233439713251343
229,170.0,109.745,-21.275,52.2368790850757,-28.887240466229677
230,166.0,82.774,81.885,2.079965841751307,58.92714238379662
231,162.0,78.381,-38.355000000000004,13.669005799615572,-31.8485820141781
232,158.0,144.41500000000002,-3.585,86.32313152511415,-3.5174642041984137
233,153.0,170.145,-11.23,64.33355371576138,-5.724982419870074
234,149.0,543.485,-43.245000000000005,-52.221212158044324,-219.996694430858
235,146.0,253.23000000000002,32.865,94.31262991486436,74.88872445106901
236,142.0,139.505,-22.445,39.169122734666956,-15.768895954027684
237,138.0,88.0925,-4.37,39.09800536489303,-3.7212967331851754
238,135.0,100.78999999999999,33.19,54.93162265181472,41.967103032036476
239,131.0,103.096,-13.015,15.08523008737998,-21.741967615541547
240,128.0,86.05,13.385000000000002,22.753568774665638,6.924013771158213
241,124.0,77.7315,107.14500000000001,-58.943054578840645,22.314712927179656
242,121.0,114.26,6.135000000000001,21.65636635137607,3.7557258820992034
243,118.0,85.316,-29.730000000000004,6.515296806972321,-31.40547498896769
244,115.0,104.655,64.885,13.126206961058994,61.32861048707539
245,112.0,101.60900000000001,-6.345000000000001,37.91357244887079,-7.161653924568804
246,109.0,101.97,8.88,8.843331158908205,11.355057855347575
247,106.0,121.29500000000002,-51.165000000000006,34.51065308169285,-37.00006908333309
248,103.0,102.19,43.61,47.200733370032864,30.59201470292138
249,101.0,91.5495,-61.114999999999995,-2.9338587099012114,-43.640182520788215
250,98.0,105.625,-15.155000000000001,40.8866788063538,-13.587059162320289
251,96.0,88.1115,-99.50999999999999,-22.27963271489818,-70.92138346637897
252,93.0,71.559,34.370000000000005,56.79860836335089,21.756948852152156
253,91.0,97.626,-107.12,-20.21551689333911,-88.8751039164826
254,88.0,102.733,-5.78,69.48458238632067,-12.404728675142026
255,86.0,116.935,-31.550000000000004,47.01867756364686,-36.810404867629956
256,84.0,109.7,45.82,-6.505626756837483,68.25162077670907
257,82.0,110.47800000000001,-23.46,39.70191702951658,-21.60736539988089
258,80.0,99.2715,0.3200000000000003,-9.565058887320427,-2.1513634149832903
259,77.0,80.979,-14.505,26.59608052209279,-2.4458821605376833
260,75.0,105.91,-20.175,32.6535879622418,-11.609854259211417
261,73.0,120.9,-50.754999999999995,34.0381812108415,-55.69288681024175
262,72.0,78.7225,11.715,18.243517813458496,18.081241902201445
263,70.0,87.981,-28.025,23.433601484951595,-24.306241592910105
264,68.0,117.03,13.515,34.98654464578233,15.718141604078692
265,66.0,170.625,-29.76,13.054987620714943,-50.65252709305212
266,64.0,127.83500000000001,-29.869999999999997,-16.478229262850377,-17.501192101127582
267,63.0,161.84,2.5300000000000002,50.146160502747094,0.3383244434932082
268,61.0,103.61000000000001,92.715,-31.128329687803827,53.640684406198446
269,60.0,116.165,-8.925,63.74720984983196,-13.49486436520129
270,58.0,145.635,-86.89,2.686391721689313,-114.90070973907001
271,56.0,82.8685,-10.974999999999998,6.538090903957594,-5.771215095068419
272,55.0,102.075,16.79,9.663465527705672,23.53016560640994
273,54.0,351.85,-60.78,143.00919766562257,-194.0199009457214
274,52.0,665.0550000000001,66.95,-266.6616361548095,266.3207187023156
275,51.0,734.85,11.23,246.16812261496847,102.89149495450815
276,50.0,525.405,-29.15,427.69035939794304,-259.90426529546187
277,48.0,616.35,-100.13,-299.6392545274848,-243.22656097409657
278,47.0,510.515,-64.83500000000001,186.89322457465613,-276.55916768336533
279,46.0,387.37,-26.130000000000003,255.44203056457758,-141.34396299143071
280,45.0,98.443,28.92,16.271570422220094,18.296019134324688
281,43.0,284.045,2.9499999999999993,-24.147939378307406,-3.703109167870102
282,42.0,191.54500000000002,-42.675,50.72886591070416,-74.56553286429963
